Matrix: 3193 by 2
row 414:     0.02708737      0.7312018 
row 415:      0.2685907      0.0368241 
row 416:      0.7803355      0.1345454 
row 417:      0.8010476      0.2703446 
row 418:     0.01468259      0.2374178 
row 419:      0.2595465     0.01642982 
row 420:     0.04011513      0.2350215 
row 421:      0.7463384     0.09576383 
row 422:      0.7881623      0.1157633 
row 423:      0.2120553     0.04079301 
row 424:     0.05434266          0.283 
row 425:      0.8434813      0.1919265 
row 426:      0.9339066      0.2518678 
row 427:      0.8364052      0.1033017 
row 428:      0.1154076      0.2088408 
row 429:      0.8725502     0.07716564 
row 430:      0.3289028     0.01762722 
row 431:      0.2893143     0.03652272 
row 432:      0.0360872      0.3534289 
row 433:      0.4975981     0.01546191 
row 434:      0.0949113      0.7113435 
row 435:     0.01685618      0.3891211 
row 436:      0.5510533      0.0185964 
row 437:     0.03032283      0.9829018 
row 438:      0.4108176     0.01480893 
row 439:     0.04374431      0.2549275 
row 440:      0.5033792     0.03396859 
row 441:        0.82673     0.08831603 
row 442:      0.3789376     0.08119831 
row 443:      0.8962141      0.1824999 
row 444:      0.9795483      0.4394129 
row 445:      0.6041983     0.01471159 
row 446:      0.8734726     0.04560715 
row 447:      0.6647356     0.03662752 
row 448:     0.05396569      0.8344551 
row 449:      0.9515335      0.1391038 
row 450:      0.9281574     0.03533025 
row 451:     0.01690959      0.6960177 
row 452:      0.9443162      0.3320834 
row 453:      0.7018591      0.0322723 
row 454:      0.9800248     0.04276282 
row 455:      0.9774968      0.2747218 
row 456:      0.9424057     0.06439008 
row 457:      0.6983933     0.09221436 
row 458:     0.04478391      0.7727134 
row 459:      0.7567077      0.1509029 
row 460:      0.7615618     0.07069798 
row 461:      0.8276572     0.02011183 
row 462:      0.9783639      0.3317973 
row 463:      0.0142708      0.8338255 
row 464:      0.8649356     0.02572166 
row 465:      0.1606361      0.8894071 
row 466:     0.04894445      0.7937029 
row 467:       0.950093     0.01907619 
row 468:      0.9794546      0.1530225 
row 469:      0.9060262     0.04426848 
