IntMatrix: 6184 by 3
row 3118:   1660   1107    988 
row 3119:   1278   1660    988 
row 3120:   1661   1112   1402 
row 3121:   1663   1661    374 
row 3122:   1662   1117    995 
row 3123:   1781   1662   1471 
row 3124:   1663   1468   1119 
row 3125:    982   1663    374 
row 3126:   2184   1664   2581 
row 3127:   1125   1664   1598 
row 3128:   1665    607    805 
row 3129:   1126   1665   1431 
row 3130:   1666    347    865 
row 3131:   1451   1666   1131 
row 3132:   1667   2320   2945 
row 3133:   2144   2508   2583 
row 3134:   2550   1578   2241 
row 3135:   1909   1668   1139 
row 3136:   1684   1669   2598 
row 3137:   2000   2484   3061 
row 3138:   2424   1670   2586 
row 3139:   2386   2425   2587 
row 3140:   1834   2700   2997 
row 3141:   1152   1889   2589 
row 3142:   2124    774   1925 
row 3143:   1566   1672   1158 
row 3144:   1673   2841   2590 
row 3145:   2424   2587   1670 
row 3146:   2590   1670   1673 
row 3147:   1691   1674   1378 
row 3148:   2232   2928   2998 
row 3149:   2390   1162   2592 
row 3150:   1676   1140   1493 
row 3151:   1167   1676   1493 
row 3152:   1677   1488   1029 
row 3153:    867   1677   1211 
row 3154:   2002   2544   2593 
row 3155:   1349   2388   2594 
row 3156:   1679   1354   1888 
row 3157:   1172   2295   1630 
row 3158:   1680   1452   2264 
row 3159:   1174   1680   1607 
row 3160:   2304   2573   1988 
row 3161:   1175   2167   1452 
row 3162:   2001   2456   2595 
row 3163:   2407   1179   2596 
row 3164:   1683    908   1368 
row 3165:   1181   1683   1368 
row 3166:   1684   1730   2626 
row 3167:   2250   1183   2598 
row 3168:   1685   1049   2035 
row 3169:   2469   1374   2599 
row 3170:   1686   1049   1869 
row 3171:   1804   1686   1187 
row 3172:   2141   2082   2600 
row 3173:   2029   2067   2999 
row 3174:   1688   2329   3000 
row 3175:   1190   2531   2603 
row 3176:   1689   1174   1696 
row 3177:   1942   1689   1212 
row 3178:   1690   2286   2604 
row 3179:   1193   3149   2605 
row 3180:   1691   1161   1674 
row 3181:   1522   1691   1378 
row 3182:   1692   2506   2606 
row 3183:   2237   3072   1196 
row 3184:   2124   2426   2607 
row 3185:   1752   1693   1197 
row 3186:   2238    993   1570 
row 3187:   1205   1694   1254 
row 3188:   1695    591    793 
row 3189:   1211   1695   1415 
row 3190:   2538    825   1747 
row 3191:   1689   1696   1212 
row 3192:   1697    304    933 
row 3193:    870   1697   1521 
row 3194:   2303   2654   1353 
row 3195:   1224   1974   1217 
row 3196:   1974    442   1698 
row 3197:   1805   2797   2683 
row 3198:   1700   1236    926 
row 3199:   1373   1700   1226 
row 3200:   1701   1149   1240 
row 3201:   1229   1701   1240 
row 3202:   2435   1702   2609 
row 3203:   1231   2729   2610 
row 3204:   1703   1512   2611 
row 3205:   1817   1703   1234 
row 3206:   2079   1704   2612 
row 3207:   1236   1704   1509 
row 3208:   1705   1070   1886 
row 3209:   1238   2293   1628 
row 3210:   1904   2635   3001 
row 3211:   3067   2045   2472 
row 3212:   2061   1321   1959 
row 3213:   1241   1770   2614 
row 3214:   1708   1030   1290 
row 3215:   2021   1708   1242 
row 3216:   1709    953   1990 
row 3217:   1533   1709   1245 
row 3218:   1816    940    849 
row 3219:   1288   1710   1247 
row 3220:   1711   1351    708 
row 3221:    585   1711   1250 
row 3222:   1712   1376    748 
row 3223:   2225   1712   1251 
row 3224:   2173   2892   3002 
row 3225:   1688   3000   2616 
row 3226:   2009   1714   2617 
row 3227:   1393   1714   1269 
row 3228:   2105   1035   2034 
row 3229:    513   1715   1300 
row 3230:   2461   3082   2618 
row 3231:   1722   2454   2622 
row 3232:   2275   1614   2205 
row 3233:   1678   1717   1258 
row 3234:   2297   2570   2620 
row 3235:   1991   2451   2621 
row 3236:   1719   1390   1778 
row 3237:   1263   1719   1392 
row 3238:   1720   1269   2767 
row 3239:    768   1720   1265 
row 3240:   1721   1275   1724 
row 3241:    986   1721   1395 
row 3242:   2619   1722   2622 
row 3243:    832   2336   2623 
row 3244:   1723   1336   1119 
row 3245:   1274   1723   1468 
row 3246:   1724   1396   1456 
row 3247:   1721   1724   1395 
row 3248:   1725   1574   1337 
row 3249:   1122   1725   1006 
row 3250:   2244   1581   1280 
row 3251:   1591   1726   1283 
row 3252:   1727   1370   1482 
row 3253:   1291   1727   1708 
row 3254:   1801   2362   3003 
row 3255:   2023   2463   1294 
row 3256:   1729   1548   1848 
row 3257:   1178   1729   1038 
row 3258:   2425   1842   3128 
row 3259:   2597   1684   2626 
row 3260:   1731   1860   2627 
row 3261:   2404   1734   1875 
row 3262:   1732   1076   2628 
row 3263:   1297   2410   2629 
row 3264:   2669   1294   1728 
row 3265:   1437   2165   2630 
row 3266:   1734   1296   2032 
row 3267:    606   1734   1299 
row 3268:   1735   1192   2209 
row 3269:   2356   1303   2631 
row 3270:   1736    764   1157 
row 3271:   1080   1736   1157 
row 3272:   2352   2428   2632 
row 3273:   1706   2342   2633 
row 3274:   2267   1738   2634 
row 3275:   3093   2402   3014 
row 3276:   1739   1409   2240 
row 3277:   1308   1739   1576 
row 3278:   1740   2634   3067 
row 3279:   1904   2401   2635 
row 3280:   1853   2391   3052 
row 3281:   2048   2986   3004 
row 3282:   1742   2370   3047 
row 3283:   2516   2528   2639 
row 3284:   2030   2668   2640 
row 3285:   2300   1070   2641 
row 3286:   1744   2480   2642 
row 3287:   2852   2302   2572 
row 3288:   2092   2490   2643 
row 3289:    816   1745   1318 
row 3290:   1962   1317   1086 
row 3291:   2479   2306   1746 
row 3292:   1747    825   2063 
row 3293:    608   1747   1322 
row 3294:   1813   1464   2930 
row 3295:    635   1748   1323 
row 3296:   2157   2514   2644 
row 3297:   1951   2396   2645 
row 3298:   1750   1188   1327 
row 3299:   2432   1964   1327 
row 3300:   2334   3117   3006 
row 3301:   2216   2888   3157 
row 3302:   1752   1197   1963 
row 3303:   2073   1752   1330 
row 3304:   2238   1254   1694 
row 3305:   2719   1855   3007 
row 3306:   2013   1274   1468 
row 3307:   1966   2499   2649 
row 3308:   2230   1755   2650 
row 3309:   1336   1755   1470 
row 3310:   1756    872   1364 
row 3311:   1492   1764   1364 
row 3312:   2185   1491   1823 
row 3313:    887   1757   1347 
row 3314:   2388   2632   2651 
row 3315:   1426   1794   2652 
row 3316:   1759    992   3008 
row 3317:   2547   1568   2488 
row 3318:   1760   1217   1698 
row 3319:   1638   1353   2654 
row 3320:   1761    711   1630 
row 3321:   1679   1888   1630 
row 3322:   1976   1762   2976 
row 3323:   1744   2642   2656 
row 3324:   1763   1229    902 
row 3325:   1366   2098   1358 
row 3326:   1764    733   1756 
row 3327:   1364   1764   1756 
row 3328:   3005   1444   2638 
row 3329:   2052   3074   2657 
row 3330:   3033   2358   2333 
row 3331:   1371   2616   2658 
row 3332:   2509   2036   2985 
row 3333:   2211   1767   1372 
row 3334:   1979   2422   2660 
row 3335:   1827    906   2661 
row 3336:   1859   1769   2662 
row 3337:   3089   2245   2553 
row 3338:   1770   1080   1707 
row 3339:   2061   2614   1707 
row 3340:   2424   2586   1923 
row 3341:   2590   1771   1670 
row 3342:   1772    950   2711 
row 3343:   2146   1838   1534 
row 3344:   3160   2493   2658 
row 3345:   1381   2615   2663 
row 3346:   1774   2108   2664 
row 3347:   2098   1774   1382 
row 3348:   2219   1775   2665 
row 3349:   1640   1775   1386 
row 3350:   1776   1535   1554 
row 3351:   1392   1778   1554 
row 3352:   1777   2360   2752 
row 3353:   2751   2314   2393 
row 3354:   1778    951   1776 
row 3355:   1554   1778   1776 
row 3356:   1779    984   2617 
row 3357:   1393   1779   1714 
row 3358:   2459   1268   2172 
row 3359:   1556   2171   2520 
row 3360:   2181   1471   1404 
row 3361:   2015   1781   1397 
row 3362:   1782    767   1658 
row 3363:   1400   1900   1658 
row 3364:   1783    781    556 
row 3365:   1471   1783   1404 
row 3366:   1298   1801   3168 
row 3367:   2365   2770   2967 
row 3368:   3122    614   2340 
row 3369:   1728   2630   2669 
row 3370:   2633   1305   2670 
row 3371:   2152   3076   3009 
row 3372:   2402   1787   2672 
row 3373:   2818   2817   1411 
row 3374:   1788    791   2161 
row 3375:   1412   1788   1445 
row 3376:   2279   1062   1625 
row 3377:   2038   2827   1420 
row 3378:   2135   1790   2673 
row 3379:   1421   1413   2674 
row 3380:   1791   1526   2325 
row 3381:   1422   1791   1549 
row 3382:   1792    791   1788 
row 3383:    817   1792   1788 
row 3384:   1960   1793   2788 
row 3385:   2137   3053   2676 
row 3386:   2652   1758   1349 
row 3387:   2085   1794   1426 
row 3388:   2378   2864   1824 
row 3389:   2142   2507   1428 
row 3390:   1940    804   1181 
row 3391:   1143   1796   1429 
row 3392:   2627   2271   2677 
row 3393:   1438   1802   2678 
row 3394:   2102   1798   2679 
row 3395:   2112   1372   2680 
row 3396:   2117   1386   2219 
row 3397:   1433   1799   1641 
row 3398:   1800   1880   2148 
row 3399:   2149   1800   1434 
row 3400:   2362   1298   2031 
row 3401:   1733   2669   2681 
row 3402:   1802   1797   2436 
row 3403:   2132   1802   1438 
row 3404:   1803   1296   2466 
row 3405:   1957   1803   1439 
row 3406:   1804   1187   2682 
row 3407:    595   1804   1602 
row 3408:   2354   1762    871 
row 3409:   1973   2608   2683 
row 3410:   1806   2491   2955 
row 3411:   1444   1806   1765 
row 3412:   1807   2489   2684 
row 3413:   2537   1525   3010 
row 3414:   2351   3163   3011 
row 3415:   1454   2750   2524 
row 3416:   2155   2234   3012 
row 3417:   2930   2178   1809 
row 3418:   1810   2228   2687 
row 3419:   1457   1810   1556 
row 3420:   2136   2505   2688 
row 3421:   3026   1943   2498 
row 3422:   3181   2994   3170 
row 3423:   1808   2958   2690 
row 3424:   1813    834   1323 
row 3425:   1464   1813   1748 
row 3426:   1814   2519   2691 
row 3427:   1654   2750   2692 
row 3428:   1815   1334    846 
row 3429:   2122   1815   1470 
row 3430:   1816    849    907 
row 3431:   1247   1816    279 
row 3432:   1817   1234    922 
row 3433:   2193   1817   1475 
row 3434:   1870    859   1210 
row 3435:   1050   1818   1478 
row 3436:   1819    861   1488 
row 3437:    936   1819   1481 
row 3438:   2157   2644   2882 
row 3439:   2695   2189   2529 
row 3440:   2366    867   1215 
row 3441:   1051   1821   1487 
row 3442:   2058   2839   1745 
row 3443:   2527   1490   2988 
row 3444:   2185    222    704 
row 3445:   2529   3078   2695 
row 3446:   1824    733   1764 
row 3447:   1492   1824   1764 
row 3448:   1825    887   1495 
row 3449:   1494   1825   1495 
row 3450:   1828   1435   2280 
row 3451:   1611   1497   2270 
row 3452:   2494   1373   2104 
row 3453:   2269   1827   1501 
row 3454:   2151   2150   2875 
row 3455:   1826   1828   1502 
row 3456:   1829   1069   1626 
row 3457:   1515   2289   2949 
row 3458:   2387   1830   2697 
row 3459:   2675    802   2698 
row 3460:   2569   2730   2294 
row 3461:   2471   1831   1600 
row 3462:   1986   1832   2699 
row 3463:   1930   1832   1518 
row 3464:   1833   1639   2573 
row 3465:   2167   1833   1681 
row 3466:   1834   2055   2700 
row 3467:   1671   2537   3010 
row 3468:   1835    949   2341 
row 3469:   1527   2631   1735 
row 3470:   1836   1919   2702 
row 3471:   1151   1836   1531 
row 3472:   1837   1259   2212 
row 3473:   1245   1837   1533 
row 3474:   1838    750   1772 
row 3475:   1534   1838   1772 
row 3476:   2317   2580   2703 
row 3477:   2071   2844   2845 
row 3478:   2231   2720   3131 
row 3479:    370   1572   2705 
row 3480:   1841   2107   1871 
row 3481:   2218   2383   1539 
row 3482:   1916   2975   2706 
row 3483:   2327   2665   2707 
row 3484:   1843   1162   1163 
row 3485:   2324   1843    370 
row 3486:   2274   2564   2708 
row 3487:   1952   2789   3142 
row 3488:   1845    337   1678 
row 3489:   1545   2594   2710 
row 3490:   2458    959   2004 
row 3491:   1546   2262   1605 
row 3492:   1847   1772   2711 
row 3493:   1534   1847   1547 
row 3494:   1848    960   1038 
row 3495:   2712   2925   3013 
row 3496:   1849   1253    951 
row 3497:    546   1849   1556 
row 3498:   1850   2389   2713 
row 3499:   2180   2526   2807 
row 3500:    546   2965   1779 
row 3501:   1162   1851   1561 
row 3502:   2217   1852   2917 
row 3503:   2233   1852   1562 
row 3504:   2577   1812   2994 
row 3505:   1567   2689   2717 
row 3506:   1961   1854   2791 
row 3507:   2237   2548   1568 
row 3508:   2648   1855   2719 
row 3509:   2443   1855   2648 
row 3510:   2231   1856   2720 
row 3511:   2501   1856   1571 
row 3512:   1901   1579   1021 
row 3513:   1619   1857   1575 
row 3514:   1858   1308   1590 
row 3515:   2551   1878   1615 
row 3516:   2662   1769   2609 
row 3517:   2781   2247   1588 
row 3518:   2328   2338    606 
row 3519:   1859   2662   2721 
row 3520:   2554   2808   2248 
row 3521:   2505   1811   2722 
row 3522:   1862   1183   2556 
row 3523:   2679   1862   1594 
row 3524:   2154   2512   2878 
row 3525:   2048   1193   2837 
row 3526:   2682   2782   1804 
row 3527:   1623    815   2725 
row 3528:   1865   1089   1647 
row 3529:   1597   1893   1647 
row 3530:   3045   1314   2361 
row 3531:   2640   2668   1784 
row 3532:   1867   1307   2257 
row 3533:   1876   1867   1600 
row 3534:   2254   1048   2027 
row 3535:   2835   2604   1868 
row 3536:   1948   1869   2726 
row 3537:   2682   1187   2727 
row 3538:   1870    287   1478 
row 3539:    859   1870   1818 
row 3540:   1871    515   2225 
row 3541:   2458   1871   1605 
row 3542:   2265   2281   2149 
row 3543:   2239   2549   1609 
row 3544:   2870   1307   2043 
row 3545:   1610   2560   3093 
row 3546:   1231   2801   2729 
row 3547:   3056   2403   1874 
row 3548:   1875   1734    606 
row 3549:   1612   1875   1731 
row 3550:   1876   1600   1831 
row 3551:   1831   2294   2730 
row 3552:   2398   2205   2731 
row 3553:   2276   1877   1614 
row 3554:   1878   1059   1858 
row 3555:   2044   1878   1858 
row 3556:   1879   1021   2019 
row 3557:   2018   1879   1616 
row 3558:   2363   3184   2732 
row 3559:   1909   1139   2733 
row 3560:   2252   1595   2154 
row 3561:   2131   2772   3015 
row 3562:   2139   1882   2735 
row 3563:   2085   1426   2736 
row 3564:   1883   1067   1312 
row 3565:   2255   2372   1623 
row 3566:   2065   1324   1176 
row 3567:   1087   1884   1624 
row 3568:   2293   1937   3016 
row 3569:   1179   1885   2738 
row 3570:   2096   2953   2739 
row 3571:   1705   1886   2740 
row 3572:   2838   2908   2825 
row 3573:   2380   1887   2053 
row 3574:   1888   1071   1761 
row 3575:   1630   1888   1761 
row 3576:   2329   2453   3000 
row 3577:   2701   2997   2742 
row 3578:   1890   2478   2743 
row 3579:   3095   1890   1635 
row 3580:   3125   2481   2693 
row 3581:   1636   2629   2744 
row 3582:   1892   2353   2745 
row 3583:   1355   2411   2746 
row 3584:   1893   1045   2396 
row 3585:   1647   1893   1865 
row 3586:   1894   2759   1652 
row 3587:   2574   2220   2747 
row 3588:   2390   1851   1162 
row 3589:   1899   2414   2748 
row 3590:   2692   1896   2749 
row 3591:   1808   2524   2750 
row 3592:   2120   1103   1900 
row 3593:   2393   1391   2751 
row 3594:   2360   2074   2752 
row 3595:   2168   2539   3017 
row 3596:   1899   2748   2754 
row 3597:   2542   1899   1657 
row 3598:   1900   1103   2850 
row 3599:   1658   1900   1782 
row 3600:   1901   1021   1879 
row 3601:   1575   1901   1879 
row 3602:   1902    332   1479 
row 3603:    954   1902   1479 
row 3604:   2972    613   2944 
row 3605:   2733   1908   1618 
row 3606:   1706   3110   2472 
row 3607:   2363   2732   3018 
row 3608:   1905    791   1592 
row 3609:   2135   1905   1592 
row 3610:   1906   1319   1134 
row 3611:   1972   2745   2756 
row 3612:   1907   1500   1135 
row 3613:   1541   2099   2757 
row 3614:   1908   1880   1800 
row 3615:   1063   3046   2758 
row 3616:   2733   1139   1880 
row 3617:   1184   1909    809 
row 3618:   1910    809   1618 
row 3619:   2418   2972   1618 
row 3620:   1911   2024   2759 
row 3621:   1098   2412   2760 
row 3622:   2336   1912   2761 
row 3623:   2137   2676   2874 
row 3624:   1913    617    605 
row 3625:    744   1913    341 
row 3626:   1914    465   1373 
row 3627:   2661   1914   1373 
row 3628:   1915   1148   2799 
row 3629:   2245   1915    745 
row 3630:    957   2455   2763 
row 3631:   2597   2626   1295 
row 3632:   3109   2323   1150 
row 3633:   2110   1917    762 
row 3634:   1918    939   1182 
row 3635:   1483   1942   2434 
row 3636:   1955   2341   2382 
row 3637:   1546   2452    949 
row 3638:   2952   3013   2913 
row 3639:   1718   2423   2765 
row 3640:   2355   2335   3035 
row 3641:   1772   1921    950 
row 3642:   1922    767   1160 
row 3643:   1272   1922    765 
row 3644:   2460   1923   2767 
row 3645:   2220   2574   2768 
row 3646:   2307   1924   2769 
row 3647:   2455   2706   2763 
row 3648:   1925    774   1643 
row 3649:   1693   1925   1197 
row 3650:   1926   1161    976 
row 3651:   1535   1926    976 
row 3652:   1927   1163   1162 
row 3653:   1396   1927    769 
row 3654:   1928    733   2864 
row 3655:   1406   2967   2770 
row 3656:   3155   2947   3019 
row 3657:   2633   1737   2772 
row 3658:   2342    789   2773 
row 3659:   1832   1930    789 
row 3660:   2756    711   1972 
row 3661:   1134   1931   1906 
row 3662:   2210   2349   2912 
row 3663:   1767   1932   2775 
row 3664:   1933   1174   1689 
row 3665:   1484   1933    862 
row 3666:   1934   1175   1031 
row 3667:   1291   1934   1031 
row 3668:   2156   2287   1441 
row 3669:   1884   1935   1624 
row 3670:   1936   1172   1134 
row 3671:   2161   1936   1134 
row 3672:   2737   2293   3016 
row 3673:   1983   2051   2290 
row 3674:   2291   2568   1627 
row 3675:   2221   2989    929 
row 3676:   1939    639   2140 
row 3677:   1092   1939   1427 
row 3678:   1940    736   1429 
row 3679:    804   1940   1796 
row 3680:   1941   1181    804 
row 3681:   1826   2195    804 
row 3682:   1942    862   1689 
row 3683:   2774   1527   2777 
row 3684:   2115   3026   2960 
row 3685:   2251   2858    740 
row 3686:   1944   1183   1862 
row 3687:    806   1944   1862 
row 3688:   1945   1185    810 
row 3689:   2129   1945    810 
row 3690:   1946    745   1306 
row 3691:   2660   2610   1306 
row 3692:   2561   1947   2779 
row 3693:   2446   2143   3171 
row 3694:   2726   1869   1049 
row 3695:   1588   2328   2781 
row 3696:   2682   2261   2782 
row 3697:   1868   1949   1048 
row 3698:   1950    803   1180 
row 3699:   1650   2069   1180 
row 3700:   2410   3115   1891 
row 3701:   1865   1951   1089 
row 3702:   1960   2675   3020 
row 3703:   1844   2709   3142 
row 3704:   2221   1953   2920 
row 3705:   2447   2289   2567 
row 3706:   2256   1167   2427 
row 3707:   1450   1954    783 
row 3708:   2341   1735   1835 
row 3709:   1956   1955   1151 
row 3710:   1956    939   2785 
row 3711:   1528   1956   1151 
row 3712:   1957   1044   1803 
row 3713:   2723   2878   1439 
row 3714:   1310   3112   3148 
row 3715:   2285   1621   2787 
row 3716:   1959    747   2061 
row 3717:    934   1959   1321 
row 3718:   2675   1960   2788 
row 3719:   1952   2907   2789 
row 3720:   1961   2012   2790 
row 3721:   2137    832   2791 
row 3722:   1962   1086   1963 
row 3723:   1643   2056   1197 
row 3724:   1963   1197   1962 
row 3725:   1642   1963   1086 
row 3726:   2482   1089   2350 
row 3727:   1327   1964   1750 
row 3728:   1965   1198   1646 
row 3729:    636   1965   1092 
row 3730:   2077   1966   2792 
row 3731:   1897   1391   2793 
row 3732:   1967   1112   1968 
row 3733:    776   1967   1118 
row 3734:   1968   1118   1967 
row 3735:    675   1968   1112 
row 3736:   3164   2650   2897 
row 3737:   1538   2389   2795 
row 3738:   1970   1696   2263 
row 3739:    608   2349   1747 
row 3740:   2774   2777   1212 
row 3741:   2785   1971   1192 
row 3742:   1972   1892   2745 
row 3743:   2054   1972    711 
row 3744:   1973   2796   1699 
row 3745:   1974   2608   1699 
row 3746:   1974   1699    442 
row 3747:   1217   1974   1698 
row 3748:   1975   1385   1220 
row 3749:   1973   2884   3064 
row 3750:   1976   1217   2091 
row 3751:   1762   1976   1355 
row 3752:   2354   1977   2797 
row 3753:   2058   1745   2798 
row 3754:   1978    926   2183 
row 3755:   2611   1978   1476 
row 3756:   1979   2660   2799 
row 3757:   1704    465   2800 
row 3758:   1980   2729   2801 
row 3759:   1611   2143   2802 
row 3760:   1981    448   1506 
row 3761:   1356   1981    922 
row 3762:   1982    490   2611 
row 3763:    928   1982   1476 
row 3764:   1983    621   2162 
row 3765:   1069   2051   1313 
row 3766:   2290   2477   1937 
row 3767:   1829   1984   1069 
row 3768:   1985   2343   2803 
row 3769:   2268   1985    583 
row 3770:   2699   1832   1239 
row 3771:   1877   1986    930 
row 3772:   2110   1241   2614 
row 3773:    631   1987   1640 
row 3774:   1988   1241   1387 
row 3775:   2304   1988   1053 
row 3776:   1989    505   1482 
row 3777:   1819   1989    861 
row 3778:   1990    953   1379 
row 3779:   2664   2111   2495 
row 3780:   2218   2541   3144 
row 3781:   2214   1847   2804 
row 3782:   1992   1288   1247 
row 3783:   1374   2034   1026 
row 3784:   1993   1049   1686 
row 3785:    595   1292   2805 
row 3786:   1994    330   2322 
row 3787:   2742   3099   1671 
row 3788:   1995   2355   2806 
row 3789:   3094   1995   1152 
row 3790:   1996    952   1753 
row 3791:   2648   2719   3120 
row 3792:   1997   1254   1753 
row 3793:    952   2715   2917 
row 3794:   1998   1587   1256 
row 3795:    946   1998   1248 
row 3796:   2336   3038   2623 
row 3797:   1861   2025   2808 
row 3798:   2420   2961   3021 
row 3799:   2025   2394   3022 
row 3800:   2730   3101   1876 
row 3801:   2596   1179   3172 
row 3802:   2223   2544   2710 
row 3803:   1830   3050   2812 
row 3804:   1354   2208   2090 
row 3805:   1848   2003   1526 
row 3806:   3130    959   2804 
row 3807:   1259   1837   2813 
row 3808:   2005   1335    998 
row 3809:   1660   2005    998 
row 3810:   2006   1267   1565 
row 3811:   3131   2006    981 
row 3812:   2121    828   1456 
row 3813:   2228   2926    769 
row 3814:   2008   1536   1780 
row 3815:   2068   2008    983 
row 3816:   2009   1269   1714 
row 3817:   1779   2617   1714 
row 3818:   2010   1164   1264 
row 3819:   1395   2010    986 
row 3820:   2011   2523   2814 
row 3821:    648   2351   2815 
row 3822:   2442   2894   2816 
row 3823:   1759   2236   3161 
row 3824:   2013    839   2076 
row 3825:   1754   2013   1332 
row 3826:   2014   1274   1754 
row 3827:   2238   2014    993 
row 3828:   2015    673   1781 
row 3829:   1571   2863   1397 
row 3830:   1294   2463   1728 
row 3831:   1726   2016   1283 
row 3832:   2017    686    581 
row 3833:   1018   2017   1123 
row 3834:   2134   2278   1059 
row 3835:   1985   2803   3092 
row 3836:   2019   1285   1879 
row 3837:    581   2019   1021 
row 3838:   2020    810   1451 
row 3839:   1450   2020    824 
row 3840:   2021   1242   1144 
row 3841:   1934   2021    935 
row 3842:   2022   2340   2817 
row 3843:   2560   2243   2818 
row 3844:   2023   1294   1615 
row 3845:   2044   2023   1615 
row 3846:   2024    957   2759 
row 3847:   3059   1329   2990 
row 3848:   2585   2810   3022 
row 3849:   2808   2025   1145 
row 3850:   2582   2026   3098 
row 3851:   2154   2878   2822 
row 3852:   2027   1299   2032 
row 3853:   1601   2254   2823 
row 3854:   2028    604   1687 
row 3855:   1188   2029   2601 
row 3856:   2601   2999   2028 
row 3857:   1750   2482   1188 
row 3858:   2030   2867   2256 
row 3859:   2365   2967   2824 
row 3860:   2031   1298   2346 
row 3861:   1887   2408   2825 
row 3862:   2032   1296   1803 
row 3863:   2369   2032   1803 
row 3864:   2033   1299   2027 
row 3865:   1048   2033   2027 
row 3866:   2034   1035   1992 
row 3867:   1026   2034   1992 
row 3868:   2035   1300   1584 
row 3869:   1993   2035   1049 
row 3870:   2985   2367   1767 
row 3871:   3077   2147   2509 
row 3872:   2037   2226   2826 
row 3873:   2262   2037   1052 
row 3874:   2038   1176   1324 
row 3875:   1789   2279   2827 
row 3876:   1621   2285   2828 
row 3877:   2406   3058   1064 
row 3878:   2401   1904   2829 
row 3879:   1786   2671   3023 
row 3880:   2610   1702   1946 
row 3881:   1980   2446   2729 
row 3882:   2364   2042   2831 
row 3883:   1046   2838   3024 
row 3884:   2043   1307   1867 
row 3885:   1058   2398   1867 
row 3886:   2044   1036   2277 
row 3887:   1878   2044   1615 
row 3888:   2045   1239   1832 
row 3889:   2342   2045    789 
row 3890:   2046   1786   2613 
row 3891:   2131   2947   3075 
row 3892:   2047   2235   2834 
row 3893:   1601   2259   2835 
row 3894:   2048   3004   2836 
row 3895:   2440   2395   2837 
row 3896:   2049   1311   1363 
row 3897:   1578   2049   1065 
row 3898:   2050    822   1626 
row 3899:   1069   2050   1626 
row 3900:   2051   1983   2886 
row 3901:   1984   2051   1069 
row 3902:   2142   2853   2865 
row 3903:   2628   2301   3074 
row 3904:   2741   3044   2838 
row 3905:   1629   2053   1070 
row 3906:   2054   1637   1972 
row 3907:   1071   2054   1761 
row 3908:   2055   1315   1071 
row 3909:   2700   2055   1071 
row 3910:   2056   1746   1962 
row 3911:   1197   2056   1962 
row 3912:   2057   1644   1317 
row 3913:   1645   2057   1075 
row 3914:   2058   2515   2839 
row 3915:   2445   2798   1745 
row 3916:   2377   2159   2885 
row 3917:   1732   2059   1076 
row 3918:   2060    626    823 
row 3919:    629   2060    823 
row 3920:   2109    747   2841 
row 3921:   2614   2061   1377 
row 3922:   2062   1321   1707 
row 3923:   1157   2062   1080 
row 3924:   2063    825   1606 
row 3925:   1453   2063    631 
row 3926:   2064   1322   1453 
row 3927:   1433   2064   1081 
row 3928:   2065   1176   1067 
row 3929:   2287   2065   1067 
row 3930:   2066   3125   2339 
row 3931:   1891   2066   1732 
row 3932:   2067   2350   2842 
row 3933:   2999   2067   2410 
row 3934:   2118    983   1560 
row 3935:   1090   2068    544 
row 3936:   2432   1939   1646 
row 3937:   1180   2069   1950 
row 3938:   2248   2070   2935 
row 3939:   2810   2996   1145 
row 3940:   2412   2845   2844 
row 3941:   1098   1839   2845 
row 3942:   2525   2891   2846 
row 3943:   1099   1330   2847 
row 3944:   2073   1330   1099 
row 3945:   1659   2073   1099 
row 3946:   2074   2360   2848 
row 3947:   2915   2074   1656 
row 3948:   2413   1331   2486 
row 3949:   2591   2995   3025 
row 3950:   2076    839   1467 
row 3951:   1569   2076   1467 
row 3952:   2792   1966   2649 
row 3953:   1782   1900   2850 
row 3954:   2078   1278   1271 
row 3955:   2015   2078    673 
row 3956:   2079    684   1019 
row 3957:   1704   2079   1509 
row 3958:   2080   1338   1503 
row 3959:   1915   2080   1148 
row 3960:   2240   1576   1739 
row 3961:    798   2081    572 
row 3962:   2127   2600   1428 
row 3963:   1950   2483    803 
row 3964:   2536   1170   1930 
row 3965:   1845   2083    337 
row 3966:   2084   1426   2652 
row 3967:   2594   1545   2851 
row 3968:   2566   2828   2285 
row 3969:   1794   2085    707 
row 3970:   2735   1350   2139 
row 3971:   2237   2086    603 
row 3972:   2087    585   1039 
row 3973:   1790   2087   1042 
row 3974:   2088   1072   1316 
row 3975:    709   2088   1383 
row 3976:   2325   1679    346 
row 3977:   2003   2208   1526 
row 3978:   2208   1354   2089 
row 3979:   2297   2090    938 
row 3980:   2091   1217   1760 
row 3981:   1077   2353   1760 
row 3982:   2746   1637   2852 
row 3983:   2518   2164   2092 
row 3984:   2611   1234   1703 
row 3985:   1496   2093    490 
row 3986:   2094   1356   1496 
row 3987:   1233   2094   1496 
row 3988:   2095   1364    695 
row 3989:   1128   2095    695 
row 3990:   2096    621   2292 
row 3991:   2740   1886   2953 
row 3992:   2128   2052   2853 
row 3993:   2657   2955   3119 
row 3994:   2098   1382    746 
row 3995:   1358   2098   1763 
row 3996:   2099   1541   2108 
row 3997:   1358   2099   1366 
row 3998:   2222   2438   2855 
row 3999:   2603   1371   2856 
row 4000:   2603   2101   2857 
row 4001:   1953   2200   2531 
row 4002:   2679   1798   2147 
row 4003:   1943    740   2858 
row 4004:   2680   1372   1798 
